_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
5f9fcc92afb880e3b8804e86,2020-11-02 14:38:32,Web Development,American Institute Of Big Data Professionals,Work From Home,Immediately, 2000-4000 /month,2 Months,"10 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""jQuery"",""WordPress"",""Flexible work hours""]"
5f9fcc93afb880e3b8804e87,2020-11-02 14:38:34,Digital Marketing,Sierre Technologies,Work From Home,Immediately, 10000 /month,3 Months,"10 Nov' 20",Internship,"[""Letter of recommendation"","" Flexible work hours""]"
5f9fcc94afb880e3b8804e88,2020-11-02 14:38:35,Cyber Security (Lab Assistance),American Institute Of Big Data Professionals,Work From Home,Immediately, 2000-4000 /month,2 Months,"10 Nov' 20",Internship,"[""Web Application Security"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc94afb880e3b8804e89,2020-11-02 14:38:36,Mobile App Development,Anand Fabrics,Work From Home,Immediately, 3000 /month,5 Months,"10 Nov' 20",Internship,"[""JavaScript"",""Python"",""Flutter"",""React Native"",""Amazon Web Services (AWS)"",""ReactJS"",""Letter of recommendation""]"
5f9fcc95afb880e3b8804e8a,2020-11-02 14:38:36,Content Writing,American Institute Of Big Data Professionals,Work From Home,Immediately, 2000-3000 /month,2 Months,"10 Nov' 20",Internship,"[""Digital Marketing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc96afb880e3b8804e8b,2020-11-02 14:38:37,Volunteering,Solve Foundation,Work From Home,Immediately,Unpaid,2 Weeks,"10 Nov' 20",Internship,"[""Certificate""]"
5f9fcc97afb880e3b8804e8c,2020-11-02 14:38:38,Tutoring,Solve Foundation,Work From Home,Immediately,Unpaid,2 Months,"10 Nov' 20",Internship,"[""Certificate""]"
5f9fcc97afb880e3b8804e8d,2020-11-02 14:38:39,Telecalling,Solve Foundation,Work From Home,Immediately,Unpaid,2 Months,"10 Nov' 20",Internship,"[""Certificate""]"
5f9fcc98afb880e3b8804e8e,2020-11-02 14:38:39,Operations,Solve Foundation,Work From Home,Immediately,Unpaid,2 Months,"10 Nov' 20",Internship,"[""Certificate""]"
5f9fcc99afb880e3b8804e8f,2020-11-02 14:38:40,Social Media Marketing,Nidish LLC,Work From Home,Immediately, 4000 /month,3 Months,"10 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc9bafb880e3b8804e90,2020-11-02 14:38:41,Business Development (Sales),Nidish LLC,Work From Home,Immediately, 5000 /month,6 Months,"10 Nov' 20",Internship,"[""Adobe Photoshop"",""MS-PowerPoint"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcc9cafb880e3b8804e91,2020-11-02 14:38:43,Deep Learning Research For Algo Trading,Crowd Wisdom Trading,Work From Home,Immediately, 2000 /month,6 Months,"9 Nov' 20",Internship,"[""Machine Learning"",""C++ Programming"",""Deep Learning"",""Artifical Intelligence"",""Letter of recommendation"","" Flexible work hours""]"
5f9fcc9dafb880e3b8804e92,2020-11-02 14:38:44,Content Writing,Tutor Here,Work From Home,Immediately,Unpaid,3 Months,"9 Nov' 20",Internship,"[""WordPress"",""MS-Word"",""Search Engine Optimization (SEO)"",""Creative Writing"",""English Proficiency (Written)"",""Letter of recommendation"","" Flexible work hours""]"
5f9fcc9eafb880e3b8804e93,2020-11-02 14:38:45,Marketing,American Institute Of Big Data Professionals,Work From Home,Immediately, 2000-4000 /month,2 Months,"9 Nov' 20",Internship,"[""Social Media Marketing"",""Blogging"",""Certificate"","" Letter of recommendation""]"
5f9fcc9eafb880e3b8804e94,2020-11-02 14:38:46,Content Writing,KeenHour Digital,Work From Home,Immediately, 5000 /month,3 Months,"9 Nov' 20",Internship,"[""Creative Writing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcc9fafb880e3b8804e95,2020-11-02 14:38:46,Computer Vision,CAST Technologies,Work From Home,Immediately, 5000-9000 /month,4 Months,"9 Nov' 20",Internship,"[""Cloud Computing"",""Python"",""Amazon Web Services (AWS)"",""Cloud Firestore"",""Amazon Web Server (AWS)"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcca0afb880e3b8804e96,2020-11-02 14:38:47,Telesales,EMEA TECH HOUSE,Kolkata,Immediately, 7500 /month,3 Months,"9 Nov' 20",Internship,"[""Salesforce"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
5f9fcca1afb880e3b8804e97,2020-11-02 14:38:48,Media & Public Relations (PR),Lloyd Harrington Australia Proprietary Limited,Work From Home,Immediately, 7000 /month,6 Months,"29 Nov' 20",Internship,"[""Social Media Marketing"",""Creative Writing"",""Report Writing"",""Client Relationship"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours""]"
5f9fcca2afb880e3b8804e98,2020-11-02 14:38:49,Mobile App Development,Plootus,Work From Home,Immediately, 7500 /month,3 Months,"8 Nov' 20",Internship,"[""MySQL"",""Node.js"",""JSON"",""React Native"",""ReactJS"",""TypeScript"",""Redux"",""Letter of recommendation"","" Flexible work hours""]"
5f9fcca3afb880e3b8804e99,2020-11-02 14:38:50,iOS App Development,Morr Technologies,Work From Home,Immediately, 8000-15000 /month,3 Months,"8 Nov' 20",Internship,[]
5f9fcca4afb880e3b8804e9a,2020-11-02 14:38:51,Digital Marketing,Brain Change,Work From Home,Immediately, 25000 /month,1 Month,"8 Nov' 20",Internship,"[""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcca5afb880e3b8804e9b,2020-11-02 14:38:52,Content Writing,Techstory,Work From Home,Immediately, 6000 /month,6 Months,"8 Nov' 20",Internship,"[""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcca6afb880e3b8804e9c,2020-11-02 14:38:53,Web Development,Marktechpost LLC,Work From Home,Immediately, 7000 /month,2 Months,"8 Nov' 20",Internship,"[""PHP"",""CSS"",""WordPress"",""Flexible work hours""]"
5f9fcca7afb880e3b8804e9d,2020-11-02 14:38:54,Retail Store Recommendation System Design,AT&C,Work From Home,Immediately, 5000 /month,6 Months,"8 Nov' 20",Internship,"[""Data Analytics"",""Mathematics"",""Machine Learning"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcca7afb880e3b8804e9e,2020-11-02 14:38:55,Web Development,Alinea Invest,Work From Home,Immediately, 10000 /month,3 Months,"8 Nov' 20",Internship,"[""HTML"",""CSS"",""Node.js"",""ReactJS"",""TypeScript"",""Firebase""]"
5f9fcca8afb880e3b8804e9f,2020-11-02 14:38:55,Full Stack Development,Himalaya Labs,Work From Home,Immediately, 5000 /month,3 Months,"8 Nov' 20",Internship,"[""PHP"",""HTML"",""CorelDRAW"",""Adobe Illustrator"",""Adobe Dreamweaver"",""Bootstrap"",""Adobe Indesign"",""UI & UX Design"",""C++ Programming"",""ReactJS"",""Certificate""]"
5f9fccaaafb880e3b8804ea0,2020-11-02 14:38:56,Software Development,Himalaya Labs,Work From Home,Immediately, 5000 /month,3 Months,"8 Nov' 20",Internship,"[""Java"",""PHP"",""HTML"",""JavaScript"",""Ruby on Rails"",""Python"",""Adobe Photoshop"",""Bootstrap"",""Video Making"",""Adobe After Effects"",""Certificate""]"
5f9fccaaafb880e3b8804ea1,2020-11-02 14:38:58,Social Media Marketing,Green Canvas,Work From Home,Immediately, 2000 /month,2 Months,"8 Nov' 20",Internship,"[""Digital Signal Processing"",""Digital Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccabafb880e3b8804ea2,2020-11-02 14:38:58,Graphic Design,Green Canvas,Work From Home,Immediately, 2000 /month,2 Months,"8 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccacafb880e3b8804ea3,2020-11-02 14:38:59,Mobile App Development,TrustServiceU2U,Work From Home,Immediately, 5000 /month,2 Months,"8 Nov' 20",Internship,"[""Flutter"",""Firebase"",""Firebase Cloud Messaging"",""Cloud Firestore"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccafafb880e3b8804ea4,2020-11-02 14:39:01,Growth/Data Engineering,AT&C,Work From Home,Immediately, 5000 /month,6 Months,"7 Nov' 20",Internship,"[""Data Analytics"",""Machine Learning"",""Data Science"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccafafb880e3b8804ea5,2020-11-02 14:39:03,Gaming,Snapcut,Work From Home,Immediately, 10000 /month,3 Months,"7 Nov' 20",Internship,[]
5f9fccb0afb880e3b8804ea6,2020-11-02 14:39:03,Blockchain And Smart Contract Code Writing,Himalaya Labs,Work From Home,Immediately, 5000 /month,3 Months,"7 Nov' 20",Internship,"[""Java"",""PHP"",""JavaScript"",""Ruby on Rails"",""Adobe Photoshop"",""Adobe Illustrator"",""Bootstrap"",""Creative Writing"",""Adobe Flash"",""C++ Programming"",""Ethereum"",""Certificate""]"
5f9fccb1afb880e3b8804ea7,2020-11-02 14:39:04,Business Development (Sales),Clarity Medical,Work From Home,Immediately, 6000 /month +  Incentives,3 Months,"7 Nov' 20",Internship,"[""Digital Marketing"",""Creative Writing"",""Report Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccb3afb880e3b8804ea8,2020-11-02 14:39:05,Graphic Design,"PageHits, Inc.",Work From Home,Immediately, 2000 /month +  Incentives,3 Months,"7 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Figma"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccb3afb880e3b8804ea9,2020-11-02 14:39:07,Social Media Marketing,"PageHits, Inc.",Work From Home,Immediately, 2500 /month +  Incentives,3 Months,"7 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccb4afb880e3b8804eaa,2020-11-02 14:39:07,Content Writing,Digimode LLP,Work From Home,Immediately, 5000 lump sum,2 Months,"7 Nov' 20",Internship,"[""Search Engine Marketing (SEM)"",""Search Engine Optimization (SEO)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours""]"
5f9fccb5afb880e3b8804eab,2020-11-02 14:39:08,Graphic Design,Plootus,Work From Home,Immediately, 6000 /month,3 Months,"27 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Premiere Pro"",""Final Cut Pro"",""Animation"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccb6afb880e3b8804eac,2020-11-02 14:39:09,Graphic Design,Digimode LLP,Work From Home,Immediately, 5000 lump sum,2 Months,"7 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccb7afb880e3b8804ead,2020-11-02 14:39:10,Social Media Marketing,Tricky Coders,Work From Home,Immediately, 1000-1100 /month,1 Month,"7 Nov' 20",Internship,"[""Social Media Marketing"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccb8afb880e3b8804eae,2020-11-02 14:39:11,Business Analysis,JM Grove Construction And Supply,Work From Home,Immediately, 3000 /month,6 Months,"7 Nov' 20",Internship,"[""MS-Office"",""Adobe XD"",""Certificate"","" 5 days a week""]"
5f9fccb8afb880e3b8804eaf,2020-11-02 14:39:12,Social Media Marketing,Betickled,Work From Home,Immediately, 1000 /month,2 Months,"7 Nov' 20",Internship,"[""Social Media Marketing"",""Facebook Marketing"",""Instagram Marketing"",""Letter of recommendation"","" 5 days a week""]"
5f9fccb9afb880e3b8804eb0,2020-11-02 14:39:12,Human Resources (HR),Lambda Vision,Work From Home,Immediately, 160 /month,6 Months,"7 Nov' 20",Internship,"[""MS-Word"",""MS-Excel"",""French Proficiency (written)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""5 days a week""]"
5f9fccbaafb880e3b8804eb1,2020-11-02 14:39:13,UX/UI Design & Development,Innovatus Technologies Private Limited,Work From Home,Immediately, 5000 /month +  Incentives,6 Months,"6 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation""]"
5f9fccbbafb880e3b8804eb2,2020-11-02 14:39:14,Social Media Marketing,Plootus,Work From Home,Immediately, 6000 /month,3 Months,"6 Nov' 20",Internship,"[""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccbcafb880e3b8804eb3,2020-11-02 14:39:15,Marketing Operations,She The Pwr,Work From Home,Immediately,Unpaid,3 Months,"6 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccbdafb880e3b8804eb4,2020-11-02 14:39:16,Marketing,House Of Brilliance Ventures LLP,Work From Home,Immediately, 2000 /month,2 Months,"6 Nov' 20",Internship,"[""Digital Marketing"",""Email Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccbeafb880e3b8804eb5,2020-11-02 14:39:17,Web Development,Teenager Startups,Work From Home,Immediately, 1000 /month,4 Months,"6 Nov' 20",Internship,"[""PHP"",""Drupal"",""Nginx"",""Linux"",""Apache"",""REST API"",""ReactJS"",""CI/CD"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccbfafb880e3b8804eb6,2020-11-02 14:39:18,Mobile App Development,Allihoop (Good N You AB),Work From Home,Immediately, 18500 /month,2 Months,"6 Nov' 20",Internship,"[""Flutter"",""Firebase""]"
5f9fccbfafb880e3b8804eb7,2020-11-02 14:39:19,Graphic Design,Hadia Mohammed,Work From Home,Immediately, 3000 /month,1 Month,"6 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Indesign"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccc0afb880e3b8804eb8,2020-11-02 14:39:19,Influencer Management,Snapcut,Work From Home,Immediately, 15000 /month,2 Months,"6 Nov' 20",Internship,[]
5f9fccc1afb880e3b8804eb9,2020-11-02 14:39:20,React Native Development,Stewards,Work From Home,Immediately, 10000-15000 /month,3 Months,"6 Nov' 20",Internship,"[""React Native"",""ReactJS"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
5f9fccc2afb880e3b8804eba,2020-11-02 14:39:21,Content Writing,RightMark Solutions,Work From Home,Immediately, 12000 /month,1 Month,"6 Nov' 20",Internship,"[""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccc2afb880e3b8804ebb,2020-11-02 14:39:22,Web Development,Lambda Vision,Work From Home,Immediately, 160 /month,6 Months,"6 Nov' 20",Internship,"[""MySQL"",""JavaScript"",""Python"",""Node.js"",""Vue Js"",""5 days a week""]"
5f9fccc3afb880e3b8804ebc,2020-11-02 14:39:22,Social Media Marketing,ValueMantra Pte Ltd,Work From Home,Immediately, 2500 /month,2 Months,"6 Nov' 20",Internship,"[""HTML"",""WordPress"",""Google AdWords"",""Facebook Marketing"",""Natural Language Processing (NLP)"",""Video Making"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccc4afb880e3b8804ebd,2020-11-02 14:39:23,WordPress Development,AIMAKERY™ LONDON (UK),Work From Home,Immediately, 5000-7000 /month,3 Months,"5 Nov' 20",Internship,"[""PHP"",""HTML"",""CSS"",""JavaScript"",""WordPress"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccc5afb880e3b8804ebe,2020-11-02 14:39:24,Business Development (Sales),AIMAKERY™ LONDON (UK),Work From Home,Immediately, 8000 /month +  Incentives,3 Months,"5 Nov' 20",Internship,"[""Email Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccc6afb880e3b8804ebf,2020-11-02 14:39:25,Content Development,Teenager Startups,Work From Home,Immediately, 1000 /month +  Incentives,3 Months,"5 Nov' 20",Internship,"[""MS-Office"",""MS-PowerPoint"",""Report Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccc7afb880e3b8804ec0,2020-11-02 14:39:26,Business Development (Sales),Digital Stout Innovation,Work From Home,Immediately, 8000 /month +  Incentives,6 Months,"5 Nov' 20",Internship,"[""MS-Excel"",""Flexible work hours""]"
5f9fccc8afb880e3b8804ec1,2020-11-02 14:39:27,User Research,Vyng Inc,Work From Home,Immediately, 1000 lump sum,1 Week,"5 Nov' 20",Internship,"[""Flexible work hours""]"
5f9fccc8afb880e3b8804ec2,2020-11-02 14:39:28,Content Writing (Blockchain),EtherWorld,Work From Home,Immediately, 2000 /month,3 Months,"5 Nov' 20",Internship,"[""Creative Writing"",""Report Writing"",""Blockchain"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccc9afb880e3b8804ec3,2020-11-02 14:39:28,Python/Django Development,Teenager Startups,Work From Home,Immediately, 3000 lump sum,3 Months,"5 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""Python"",""Django"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcccaafb880e3b8804ec4,2020-11-02 14:39:29,Human Resources (HR),Tushar Chaturvedi,Work From Home,Immediately, 5000 /month,2 Months,"4 Nov' 20",Internship,"[""Flexible work hours"","" 5 days a week""]"
5f9fcccbafb880e3b8804ec5,2020-11-02 14:39:30,Business Development (Sales),EnR Consultancy Services,Work From Home,Immediately, 1000-6000 /month,1 Month,"4 Nov' 20",Internship,"[""MS-Office"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccccafb880e3b8804ec6,2020-11-02 14:39:31,Web Development,EnR Consultancy Services,Work From Home,Immediately, 1000-6000 /month,1 Month,"4 Nov' 20",Internship,"[""Java"",""PHP"",""WordPress"",""Node.js"",""ReactJS"",""MEAN/MERN Stack"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcccdafb880e3b8804ec7,2020-11-02 14:39:32,Content Writing,Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"25 Nov' 20",Internship,"[""Adobe Photoshop"",""Blogging"",""Adobe Illustrator"",""Creative Writing"",""UI & UX Design"",""Copywriting"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccceafb880e3b8804ec8,2020-11-02 14:39:33,Social Media Marketing,Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"4 Nov' 20",Internship,"[""Social Media Marketing"",""Search Engine Marketing (SEM)"",""Digital Marketing"",""Facebook Marketing"",""Email Marketing"",""UI & UX Design"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccceafb880e3b8804ec9,2020-11-02 14:39:34,Business Development (Sales),Investocracy,Work From Home,Immediately, 1000 /month,2 Months,"4 Nov' 20",Internship,"[""Search Engine Marketing (SEM)"",""Digital Marketing"",""Creative Writing"",""Email Marketing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcccfafb880e3b8804eca,2020-11-02 14:39:34,Digital Marketing,Tricky Coders,Work From Home,Immediately, 1000-1100 /month,1 Month,"4 Nov' 20",Internship,"[""Digital Marketing"",""Certificate"","" Flexible work hours"","" 5 days a week""]"
5f9fccd0afb880e3b8804ecb,2020-11-02 14:39:35,Graphic Design,Akaraka Limited,Work From Home,Immediately,Unpaid,1 Month,"4 Nov' 20",Internship,"[""Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd2afb880e3b8804ecc,2020-11-02 14:39:37,Content Writing,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Search Engine Optimization (SEO)"",""Creative Writing"",""Report Writing"",""Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd3afb880e3b8804ecd,2020-11-02 14:39:38,SEO Content Writing,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Search Engine Optimization (SEO)"",""Creative Writing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd3afb880e3b8804ece,2020-11-02 14:39:39,Conversion Copywriting,Micky News,Work From Home,Immediately, 100 /month,6 Months,"4 Nov' 20",Internship,"[""Creative Writing"",""Report Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccd5afb880e3b8804ecf,2020-11-02 14:39:39,Digital Marketing,Tutor Here,Work From Home,Immediately,Unpaid,3 Months,"4 Nov' 20",Internship,"[""Social Media Marketing"",""Adobe Photoshop"",""Google Analytics"",""Adobe Illustrator"",""Search Engine Marketing (SEM)"",""Video Editing"",""Digital Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""Creative Writing"",""Video Making"",""Copywriting"",""Animation"",""English Proficiency (Written)"",""Instagram Marketing"",""Letter of recommendation"","" Flexible work hours""]"
5f9fccd6afb880e3b8804ed0,2020-11-02 14:39:41,Business Development (Sales),Nimai Management Consultants,Work From Home,Immediately, 5000 /month,3 Months,"3 Nov' 20",Internship,[]
5f9fccd7afb880e3b8804ed1,2020-11-02 14:39:42,Web Development,App Infoweb Private Limited,Work From Home,Immediately, 4000-7000 /month,6 Months,"3 Nov' 20",Internship,"[""HTML"",""CSS"",""JavaScript"",""Python"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccd8afb880e3b8804ed2,2020-11-02 14:39:43,Graphic Design,App Infoweb Private Limited,Work From Home,Immediately, 4000-6000 /month,6 Months,"3 Nov' 20",Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccd9afb880e3b8804ed3,2020-11-02 14:39:44,Mobile App Development,App Infoweb Private Limited,Work From Home,Immediately, 4000-6000 /month,6 Months,"3 Nov' 20",Internship,"[""Swift"",""iOS"",""Android"",""Kotlin"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccd9afb880e3b8804ed4,2020-11-02 14:39:45,Content Writing,App Infoweb Private Limited,Work From Home,Immediately, 3000-5000 /month,6 Months,"3 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccdaafb880e3b8804ed5,2020-11-02 14:39:45,Content Writing,Western International Group,Work From Home,Immediately, 5000-10000 /month,2 Months,"3 Nov' 20",Internship,"[""Adobe Photoshop"",""WordPress"",""Creative Writing"",""Copywriting"",""Certificate"","" Letter of recommendation""]"
5f9fccdbafb880e3b8804ed6,2020-11-02 14:39:46,Video Making/Editing & Voice Over,For Women In India,Work From Home,Immediately, 2000 /month,1 Month,"3 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Hindi Proficiency (Written)"",""Certificate"","" Flexible work hours""]"
5f9fccdcafb880e3b8804ed7,2020-11-02 14:39:47,Digital Marketing,Siroya Jewellers,Work From Home,Immediately, 5000-10000 /month,6 Months,"3 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccdcafb880e3b8804ed8,2020-11-02 14:39:48,Corporate Communication,No Sir No Madam,Work From Home,Immediately, 3000-5000 /month,4 Months,"2 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fccddafb880e3b8804ed9,2020-11-02 14:39:48,Mobile App Development,Lokesh Babu,Work From Home,Immediately, 17000 /month,1 Month,"2 Nov' 20",Internship,"[""Flutter"",""Android"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fccdeafb880e3b8804eda,2020-11-02 14:39:49,Graphic Design,HRM Solutions,Work From Home,Immediately, 12000 /month,3 Months,"2 Nov' 20",Internship,"[""Certificate"","" Letter of recommendation""]"
5f9fccdfafb880e3b8804edb,2020-11-02 14:39:50,Content Writing,Price & Poors Inc,Work From Home,Immediately, 1500 /month,2 Months,"20 Nov' 20",Internship,"[""Social Media Marketing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcce0afb880e3b8804edc,2020-11-02 14:39:51,Cloud Computing,SKILL GEEK PRIVATE LIMITED,Work From Home,Immediately, 3000 /month,1 Month,"19 Nov' 20",Internship,"[""Cloud Computing"",""Report Writing"",""Google Cloud Computing"",""Certificate"","" Letter of recommendation""]"
5f9fcce0afb880e3b8804edd,2020-11-02 14:39:52,Digital Marketing,Vouchery.io,Work From Home,Immediately, 2000 /month,3 Months,"17 Nov' 20",Internship,"[""MS-PowerPoint"",""Creative Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
5f9fcce1afb880e3b8804ede,2020-11-02 14:39:52,International Business Development,TechKaTech Innovation Hub,Work From Home,Immediately, 2000-3000 /month,2 Months,"4 Nov' 20",Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcce2afb880e3b8804edf,2020-11-02 14:39:53,Django Development,Musicperk,Work From Home,Immediately, 1000 /month +  Incentives,6 Months,"4 Nov' 20",Internship,"[""Python"",""Django"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
5f9fcce3afb880e3b8804ee0,2020-11-02 14:39:54,RTC Summer Research Program,Lunenfeld-Tanenbaum Research Institute,Toronto (Canada),Nothing, 525 /week,3 Months,Not Provided,Internship,"[""Certificate""]"